Sample Name	Assay Name	Protocol REF	Performer	Date	Comment [note]	Parameter Value [group1.insecticidal substance]	Term Source Ref	Term Accession Number	Parameter Value [group1.concentration]	Unit	Term Source Ref	Term Accession Number	Parameter Value [duration of exposure]	Unit	Term Source Ref	Term Accession Number	Raw Data File
PMI1901	PMI.IR_WHO.PMI1901.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1902	PMI.IR_WHO.PMI1902.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1903	PMI.IR_WHO.PMI1903.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1904	PMI.IR_WHO.PMI1904.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1905	PMI.IR_WHO.PMI1905.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1906	PMI.IR_WHO.PMI1906.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1907	PMI.IR_WHO.PMI1907.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1908	PMI.IR_WHO.PMI1908.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1909	PMI.IR_WHO.PMI1909.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1910	PMI.IR_WHO.PMI1910.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1911	PMI.IR_WHO.PMI1911.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1912	PMI.IR_WHO.PMI1912.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1914	PMI.IR_WHO.PMI1914.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1915	PMI.IR_WHO.PMI1915.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1916	PMI.IR_WHO.PMI1916.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1917	PMI.IR_WHO.PMI1917.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1918	PMI.IR_WHO.PMI1918.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1919	PMI.IR_WHO.PMI1919.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1920	PMI.IR_WHO.PMI1920.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1921	PMI.IR_WHO.PMI1921.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1922	PMI.IR_WHO.PMI1922.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1923	PMI.IR_WHO.PMI1923.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1924	PMI.IR_WHO.PMI1924.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1927	PMI.IR_WHO.PMI1927.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1928	PMI.IR_WHO.PMI1928.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1929	PMI.IR_WHO.PMI1929.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1930	PMI.IR_WHO.PMI1930.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1931	PMI.IR_WHO.PMI1931.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1933	PMI.IR_WHO.PMI1933.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1934	PMI.IR_WHO.PMI1934.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1935	PMI.IR_WHO.PMI1935.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1936	PMI.IR_WHO.PMI1936.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1937	PMI.IR_WHO.PMI1937.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1938	PMI.IR_WHO.PMI1938.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1939	PMI.IR_WHO.PMI1939.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1940	PMI.IR_WHO.PMI1940.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1941	PMI.IR_WHO.PMI1941.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1942	PMI.IR_WHO.PMI1942.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1943	PMI.IR_WHO.PMI1943.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1944	PMI.IR_WHO.PMI1944.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1945	PMI.IR_WHO.PMI1945.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1946	PMI.IR_WHO.PMI1946.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1947	PMI.IR_WHO.PMI1947.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1948	PMI.IR_WHO.PMI1948.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1949	PMI.IR_WHO.PMI1949.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1950	PMI.IR_WHO.PMI1950.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1951	PMI.IR_WHO.PMI1951.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1952	PMI.IR_WHO.PMI1952.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1953	PMI.IR_WHO.PMI1953.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1954	PMI.IR_WHO.PMI1954.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1955	PMI.IR_WHO.PMI1955.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1956	PMI.IR_WHO.PMI1956.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1957	PMI.IR_WHO.PMI1957.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1958	PMI.IR_WHO.PMI1958.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1959	PMI.IR_WHO.PMI1959.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1960	PMI.IR_WHO.PMI1960.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1961	PMI.IR_WHO.PMI1961.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1962	PMI.IR_WHO.PMI1962.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1963	PMI.IR_WHO.PMI1963.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1964	PMI.IR_WHO.PMI1964.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1965	PMI.IR_WHO.PMI1965.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1966	PMI.IR_WHO.PMI1966.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1967	PMI.IR_WHO.PMI1967.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1968	PMI.IR_WHO.PMI1968.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1969	PMI.IR_WHO.PMI1969.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1970	PMI.IR_WHO.PMI1970.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1971	PMI.IR_WHO.PMI1971.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1972	PMI.IR_WHO.PMI1972.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1973	PMI.IR_WHO.PMI1973.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1974	PMI.IR_WHO.PMI1974.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1975	PMI.IR_WHO.PMI1975.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1976	PMI.IR_WHO.PMI1976.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1977	PMI.IR_WHO.PMI1977.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1978	PMI.IR_WHO.PMI1978.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1979	PMI.IR_WHO.PMI1979.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1980	PMI.IR_WHO.PMI1980.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1981	PMI.IR_WHO.PMI1981.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1982	PMI.IR_WHO.PMI1982.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1983	PMI.IR_WHO.PMI1983.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1984	PMI.IR_WHO.PMI1984.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1985	PMI.IR_WHO.PMI1985.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1986	PMI.IR_WHO.PMI1986.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1987	PMI.IR_WHO.PMI1987.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1988	PMI.IR_WHO.PMI1988.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1989	PMI.IR_WHO.PMI1989.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1990	PMI.IR_WHO.PMI1990.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1991	PMI.IR_WHO.PMI1991.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1992	PMI.IR_WHO.PMI1992.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1993	PMI.IR_WHO.PMI1993.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1994	PMI.IR_WHO.PMI1994.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1995	PMI.IR_WHO.PMI1995.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1996	PMI.IR_WHO.PMI1996.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1997	PMI.IR_WHO.PMI1997.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1998	PMI.IR_WHO.PMI1998.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI1999	PMI.IR_WHO.PMI1999.Etofenprox 0.5%	IR_WHO				etofenprox	MIRO	10000136	0.5	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2000	PMI.IR_WHO.PMI2000.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2001	PMI.IR_WHO.PMI2001.Lambda-cyhalothrin 0.75%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2002	PMI.IR_WHO.PMI2002.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2007	PMI.IR_WHO.PMI2007.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2008	PMI.IR_WHO.PMI2008.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2009	PMI.IR_WHO.PMI2009.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2010	PMI.IR_WHO.PMI2010.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2011	PMI.IR_WHO.PMI2011.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2013	PMI.IR_WHO.PMI2013.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2014	PMI.IR_WHO.PMI2014.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2021	PMI.IR_WHO.PMI2021.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2022	PMI.IR_WHO.PMI2022.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2023	PMI.IR_WHO.PMI2023.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2024	PMI.IR_WHO.PMI2024.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2025	PMI.IR_WHO.PMI2025.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2026	PMI.IR_WHO.PMI2026.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2027	PMI.IR_WHO.PMI2027.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2028	PMI.IR_WHO.PMI2028.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2033	PMI.IR_WHO.PMI2033.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2034	PMI.IR_WHO.PMI2034.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2039	PMI.IR_WHO.PMI2039.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2040	PMI.IR_WHO.PMI2040.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2045	PMI.IR_WHO.PMI2045.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2046	PMI.IR_WHO.PMI2046.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2047	PMI.IR_WHO.PMI2047.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2050	PMI.IR_WHO.PMI2050.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2051	PMI.IR_WHO.PMI2051.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2052	PMI.IR_WHO.PMI2052.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2053	PMI.IR_WHO.PMI2053.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2054	PMI.IR_WHO.PMI2054.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2056	PMI.IR_WHO.PMI2056.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2057	PMI.IR_WHO.PMI2057.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2062	PMI.IR_WHO.PMI2062.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2063	PMI.IR_WHO.PMI2063.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2064	PMI.IR_WHO.PMI2064.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2065	PMI.IR_WHO.PMI2065.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2066	PMI.IR_WHO.PMI2066.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2067	PMI.IR_WHO.PMI2067.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2068	PMI.IR_WHO.PMI2068.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2069	PMI.IR_WHO.PMI2069.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2070	PMI.IR_WHO.PMI2070.Bendiocarb 0.1%	IR_WHO				bendiocarb	MIRO	10000006	0.1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2071	PMI.IR_WHO.PMI2071.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2072	PMI.IR_WHO.PMI2072.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2073	PMI.IR_WHO.PMI2073.Fenitrothion 1.0%	IR_WHO				fenitrothion	MIRO	10000056	1	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2074	PMI.IR_WHO.PMI2074.Lambda-cyhalothrin 0.05%	IR_WHO				lambda-cyhalothrin	MIRO	10000125	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2075	PMI.IR_WHO.PMI2075.Permethrin 0.75%	IR_WHO				permethrin	MIRO	10000144	0.75	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2076	PMI.IR_WHO.PMI2076.DDT 4.0%	IR_WHO				DDT	MIRO	10000157	4	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
PMI2077	PMI.IR_WHO.PMI2077.Deltamethrin 0.05%	IR_WHO				deltamethrin	MIRO	10000133	0.05	percent	UO	0000187	24	hour	UO	0000032	p_IR_WHO.txt
