Source Name	Sample Name	Description	Material Type	Term Source REF	Term Accession Number	Source	Comment [PubMed ID]	Comment [MAP ID]
malariaAtlas	MAP.32232		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32232
malariaAtlas	MAP.32233		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32233
malariaAtlas	MAP.32234		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32234
malariaAtlas	MAP.32235		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32235
malariaAtlas	MAP.32236		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32236
malariaAtlas	MAP.32237		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32237
malariaAtlas	MAP.32238		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32238
malariaAtlas	MAP.32239		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32239
malariaAtlas	MAP.32240		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32240
malariaAtlas	MAP.32241		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32241
malariaAtlas	MAP.32242		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32242
malariaAtlas	MAP.32243		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32243
malariaAtlas	MAP.32244		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32244
malariaAtlas	MAP.32245		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32245
malariaAtlas	MAP.32246		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32246
malariaAtlas	MAP.32247		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32247
malariaAtlas	MAP.32248		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32248
malariaAtlas	MAP.32249		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32249
malariaAtlas	MAP.32250		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32250
malariaAtlas	MAP.32251		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32251
malariaAtlas	MAP.32252		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32252
malariaAtlas	MAP.32253		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32253
malariaAtlas	MAP.32254		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32254
malariaAtlas	MAP.32255		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32255
malariaAtlas	MAP.32256		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32256
malariaAtlas	MAP.32257		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32257
malariaAtlas	MAP.32258		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32258
malariaAtlas	MAP.32259		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32259
malariaAtlas	MAP.32260		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32260
malariaAtlas	MAP.32261		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32261
malariaAtlas	MAP.32262		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32262
malariaAtlas	MAP.32263		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32263
malariaAtlas	MAP.32264		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32264
malariaAtlas	MAP.32265		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32265
malariaAtlas	MAP.32266		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32266
malariaAtlas	MAP.32267		population	OBI	0000181	della Torre, A., Fanello, C., Akogbeto, M., Dossou-yovo, J., Favia, G., Petrarca, V. and Coluzzi, M. (2001).  <b>Molecular evidence of incipient speciation within <i>Anopheles gambiae</i> s.s. in West Africa.</b> <i>Insect Molecular Biology</i>, <b>10</b>(1):9-18	11240632	MAP.32267
malariaAtlas	MAP.32299		population	OBI	0000181	Dossou-Yovo, J., Doannio, J.M., Diarrassouba, S. and Chauvancy, G. (1998).  <b>[The impact of rice fields on malaria transmission in the city of Bouaké, Côte d'Ivoire].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>91</b>(4):327-33	9846228	MAP.32299
malariaAtlas	MAP.32351		population	OBI	0000181	Dossou-Yovo, J., Doannio, J.M., Diarrassouba, S. and Chauvancy, G. (1998).  <b>[The impact of rice fields on malaria transmission in the city of Bouaké, Côte d'Ivoire].</b> <i>Bulletin de la Société de Pathologie Exotique</i>, <b>91</b>(4):327-33	9846228	MAP.32351
malariaAtlas	MAP.32414		population	OBI	0000181	Fillinger, U. and Lindsay, S.W. (2006).  <b>Suppression of exposure to malaria vectors by an order of magnitude using microbial larvicides in rural Kenya.</b> <i>Tropical Medicine & International Health</i>, <b>11</b>(11):1629-42	17054742	MAP.32414
malariaAtlas	MAP.32415		population	OBI	0000181	Fillinger, U. and Lindsay, S.W. (2006).  <b>Suppression of exposure to malaria vectors by an order of magnitude using microbial larvicides in rural Kenya.</b> <i>Tropical Medicine & International Health</i>, <b>11</b>(11):1629-42	17054742	MAP.32415
malariaAtlas	MAP.32416		population	OBI	0000181	Fillinger, U. and Lindsay, S.W. (2006).  <b>Suppression of exposure to malaria vectors by an order of magnitude using microbial larvicides in rural Kenya.</b> <i>Tropical Medicine & International Health</i>, <b>11</b>(11):1629-42	17054742	MAP.32416
malariaAtlas	MAP.32437		population	OBI	0000181	Kamau, L., Mulaya, N. and Vulule, J.M. (2006).  <b>Evaluation of potential role of <i>Anopheles ziemanni</i> in malaria transmission in western Kenya.</b> <i>Journal of Medical Entomology</i>, <b>43</b>(4):774-6	16892638	MAP.32437
malariaAtlas	MAP.32438		population	OBI	0000181	Kamau, L., Mulaya, N. and Vulule, J.M. (2006).  <b>Evaluation of potential role of <i>Anopheles ziemanni</i> in malaria transmission in western Kenya.</b> <i>Journal of Medical Entomology</i>, <b>43</b>(4):774-6	16892638	MAP.32438
malariaAtlas	MAP.32439		population	OBI	0000181	Kamau, L., Mulaya, N. and Vulule, J.M. (2006).  <b>Evaluation of potential role of <i>Anopheles ziemanni</i> in malaria transmission in western Kenya.</b> <i>Journal of Medical Entomology</i>, <b>43</b>(4):774-6	16892638	MAP.32439
malariaAtlas	MAP.32455		population	OBI	0000181	Mahande, A.M., Mosha, F.W., Mahande, J.M. and Kweka, E.J. (2007).  <b>Role of cattle treated with deltamethrine in areas with a high population of <i>Anopheles arabiensis</i> in Moshi, Northern Tanzania.</b> <i>Malaria Journal</i>, <b>6</b>:109	17686176	MAP.32455
malariaAtlas	MAP.32456		population	OBI	0000181	Mahande, A.M., Mosha, F.W., Mahande, J.M. and Kweka, E.J. (2007).  <b>Role of cattle treated with deltamethrine in areas with a high population of <i>Anopheles arabiensis</i> in Moshi, Northern Tanzania.</b> <i>Malaria Journal</i>, <b>6</b>:109	17686176	MAP.32456
malariaAtlas	MAP.32457		population	OBI	0000181	Mahande, A., Mosha, F., Mahande, J. and Kweka, E. (2007).  <b>Feeding and resting behaviour of malaria vector, <i>Anopheles arabiensis</i> with reference to zooprophylaxis.</b> <i>Malaria Journal</i>, <b>6</b>:100	17663787	MAP.32457
malariaAtlas	MAP.32458		population	OBI	0000181	Mahande, A., Mosha, F., Mahande, J. and Kweka, E. (2007).  <b>Feeding and resting behaviour of malaria vector, <i>Anopheles arabiensis</i> with reference to zooprophylaxis.</b> <i>Malaria Journal</i>, <b>6</b>:100	17663787	MAP.32458
malariaAtlas	MAP.32459		population	OBI	0000181	Mahande, A., Mosha, F., Mahande, J. and Kweka, E. (2007).  <b>Feeding and resting behaviour of malaria vector, <i>Anopheles arabiensis</i> with reference to zooprophylaxis.</b> <i>Malaria Journal</i>, <b>6</b>:100	17663787	MAP.32459
malariaAtlas	MAP.32460		population	OBI	0000181	Mouatcho, J.C., Hargreaves, K., Koekemoer, L.L., Brooke, B.D., Oliver, S.V., Hunt, R.H. and Coetzee, M. (2007).  <b>Indoor collections of the <i>Anopheles funestus</i> group (Diptera: Culicidae) in sprayed houses in northern KwaZulu-Natal, South Africa.</b> <i>Malaria Journal</i>, <b>6</b>:30	17359529	MAP.32460
malariaAtlas	MAP.32461		population	OBI	0000181	Mouatcho, J.C., Hargreaves, K., Koekemoer, L.L., Brooke, B.D., Oliver, S.V., Hunt, R.H. and Coetzee, M. (2007).  <b>Indoor collections of the <i>Anopheles funestus</i> group (Diptera: Culicidae) in sprayed houses in northern KwaZulu-Natal, South Africa.</b> <i>Malaria Journal</i>, <b>6</b>:30	17359529	MAP.32461
malariaAtlas	MAP.32462		population	OBI	0000181	Mukabayire, O., Boccolini, D., Lochouarn, L., Fontenille, D. and Besansky, N.J. (1999).  <b>Mitochondrial and ribosomal internal transcribed spacer (ITS2) diversity of the African malaria vector <i>Anopheles funestus</i>.</b> <i>Molecular Ecology</i>, <b>8</b>(2):289-97	10065543	MAP.32462
malariaAtlas	MAP.32463		population	OBI	0000181	Mukabayire, O., Boccolini, D., Lochouarn, L., Fontenille, D. and Besansky, N.J. (1999).  <b>Mitochondrial and ribosomal internal transcribed spacer (ITS2) diversity of the African malaria vector <i>Anopheles funestus</i>.</b> <i>Molecular Ecology</i>, <b>8</b>(2):289-97	10065543	MAP.32463
malariaAtlas	MAP.32464		population	OBI	0000181	Mukabayire, O., Boccolini, D., Lochouarn, L., Fontenille, D. and Besansky, N.J. (1999).  <b>Mitochondrial and ribosomal internal transcribed spacer (ITS2) diversity of the African malaria vector <i>Anopheles funestus</i>.</b> <i>Molecular Ecology</i>, <b>8</b>(2):289-97	10065543	MAP.32464
malariaAtlas	MAP.32470		population	OBI	0000181	Okogun, G.R., Nwoke, B., Okere, A., Anosike, J. and Esekhegbe, A. (2003).  <b>Epidemiological implications of preferences of breeding sites of mosquito species in Midwestern Nigeria.</b> <i>Annals of Agricultural and Environmental Medicine</i>, <b>10</b>(2):217-22	14677915	MAP.32470
malariaAtlas	MAP.32471		population	OBI	0000181	Okogun, G.R., Nwoke, B., Okere, A., Anosike, J. and Esekhegbe, A. (2003).  <b>Epidemiological implications of preferences of breeding sites of mosquito species in Midwestern Nigeria.</b> <i>Annals of Agricultural and Environmental Medicine</i>, <b>10</b>(2):217-22	14677915	MAP.32471
